VEHICLEID,TMD_SRCE_ENTITY,DAMAGE,CNT_DAMAGE,CNT_DAMAGE_DISTINCT,CNT_LARGE_DAMAGE,DAMAGE_MAX,ROWNUM
274991,LPDE,2638.16,9,9,6,794.57,1
274991,LPDE,1214.68,7,7,3,357.56,2
275010,LPDE,2338.75,8,8,5,592.85,1
275010,LPDE,1286.32,6,6,3,326.07,2
275019,LPNL,587.83,5,5,1,250.54,1
275019,LPNL,587.83,5,5,1,250.54,2
275023,LPNL,683.78,4,4,1,295,1
275023,LPNL,683.78,4,4,1,295,2
275049,LPDE,6502.88,12,12,7,3070.23,1
275049,LPDE,902.38,9,9,0,200,2
275054,LPDE,4196.28,10,10,7,1292.06,1
275054,LPDE,1334.42,8,8,3,320.13,2
275107,LPNL,613.23,4,4,1,324.79,1
275107,LPNL,613.23,4,4,1,324.79,2
275164,LPDE,1596.34,7,7,4,528.72,1
275164,LPDE,977.8,6,6,2,317.23,2
275206,LPNL,75,3,3,0,75,1
275206,LPNL,75,3,3,0,75,2
275247,LPDE,2335.1,11,11,8,595.08,1
275247,LPDE,2403.46,10,10,5,600,2
275261,LPDE,2846.82,11,11,7,498.11,1
275261,LPDE,1700.75,10,10,3,273.96,2
275261,LPNL,1389.99,7,7,3,308.22,1
275261,LPNL,1389.99,7,7,3,308.22,2
275387,LPNL,0,2,2,0,0,1
275387,LPNL,0,2,2,0,0,2
275449,LPDE,0,3,3,0,0,1
275449,LPDE,0.01,1,1,0,0.01,2
275451,LPNL,0,2,2,0,0,1
275451,LPNL,0,2,2,0,0,2
275454,LPDE,882.58,6,6,2,371.88,1
275454,LPDE,529.55,3,3,1,223.13,2
275487,LPNL,582.89,5,5,0,195,1
275487,LPNL,582.89,5,5,0,195,2
275581,LPDE,1860.44,9,9,5,469.14,1
275581,LPDE,1209.31,8,8,4,304.94,2
275794,LPNL,165.31,3,3,0,163.35,1
275794,LPNL,165.31,3,3,0,163.35,2
275819,LPNL,387.36,4,4,1,295,1
275819,LPNL,387.36,4,4,1,295,2
275855,LPNL,1546.97,10,10,3,254.79,1
275855,LPNL,1546.97,10,10,3,254.79,2
275856,LPDE,2393.5,8,8,6,563.95,1
275856,LPDE,1316.42,6,6,5,310.17,2
275925,LPDE,2597.7,7,7,5,676.27,1
275925,LPDE,2968.63,8,8,4,1350,2
275940,LPNL,2522.8,7,7,5,897.64,1
275940,LPNL,2522.8,7,7,5,897.64,2
276056,LPNL,763.91,5,5,2,253.5,1
276056,LPNL,763.91,5,5,2,253.5,2
276082,LPNL,1026.61,5,5,3,339.36,1
276082,LPNL,1026.61,5,5,3,339.36,2
276085,LPDE,1532.83,6,6,4,492.96,1
276085,LPDE,484,4,4,0,172.54,2
276096,LPDE,2007.64,8,8,5,404.56,1
276096,LPDE,985.95,8,8,0,182.05,2
276157,LPDE,50,3,3,0,50,1
276157,LPDE,50,1,1,0,50,2
276210,LPNL,1495.12,7,7,2,579.37,1
276210,LPNL,1495.12,7,7,2,579.37,2
276352,LPDE,711.8,4,4,2,451.1,1
276352,LPDE,427.09,3,3,1,270.66,2
276423,LPNL,195,3,3,0,195,1
276423,LPNL,195,3,3,0,195,2
276457,LPDE,5996.41,13,13,11,1030.95,1
276457,LPDE,3200.59,12,12,7,553.27,2
276512,LPDE,780,5,5,2,390,1
276512,LPDE,507,2,2,2,253.5,2
276536,LPDE,1202.24,4,4,2,792.24,1
276536,LPDE,594.19,2,2,1,594.18,2
276600,LPDE,1415.07,7,7,4,513.44,1
276600,LPDE,823.29,5,5,1,282.39,2
276629,LPDE,697.54,4,4,2,372.02,1
276629,LPDE,383.65,3,3,1,204.61,2
276790,LPDE,3082.44,9,9,8,561.09,1
276790,LPDE,,0,0,0,,2
276790,LPDE,714.66,10,10,0,168.33,3
276799,LPDE,1678.05,8,8,5,451.34,1
276799,LPDE,5,2,2,1,305,2
276839,LPDE,1468.85,6,6,4,546.28,1
276839,LPDE,881.32,5,5,2,327.77,2
276846,LPDE,517.27,4,4,2,260.7,1
276846,LPDE,310.36,2,2,0,156.42,2
276866,LPDE,886.32,4,4,3,367.37,1
276866,LPDE,487.49,4,4,1,202.05,2
276878,LPNL,89.88,5,5,0,29.29,1
276878,LPNL,89.88,5,5,0,29.29,2
276889,LPDE,4415.05,14,14,9,706.24,1
276889,LPDE,1970.13,13,13,3,437.43,2
276917,LPDE,1272.94,6,6,3,454.14,1
276917,LPDE,610,3,3,1,317.9,2
277025,LPNL,784.27,5,5,2,292.75,1
277025,LPNL,784.27,5,5,2,292.75,2
277239,LPNL,619.21,5,5,1,295.78,1
277239,LPNL,619.21,5,5,1,295.78,2
277357,LPDE,,0,0,0,,1
277357,LPDE,859.83,12,12,0,139.36,2
277410,LPNL,2188.76,11,11,5,317.94,1
277410,LPNL,2188.76,11,11,5,317.94,2
277581,LPDE,602.22,4,4,2,341.52,1
277581,LPDE,451.67,2,2,1,256.14,2
277616,LPDE,1201.33,5,5,3,431.85,1
277616,LPDE,777.47,5,5,2,259.11,2
277621,LPNL,949.03,5,5,2,307.28,1
277621,LPNL,949.03,5,5,2,307.28,2
277840,LPNL,440.35,3,3,1,242.57,1
277840,LPNL,440.35,3,3,1,242.57,2
277844,LPDE,4322.23,14,14,11,797.34,1
277844,LPDE,1974.8,13,13,3,349.87,2
277856,LPNL,548.34,5,5,1,203.04,1
277856,LPNL,548.34,5,5,1,203.04,2
278002,LPDE,0,3,3,0,0,1
278002,LPDE,,0,0,0,,2
278050,LPDE,1033.23,4,4,3,387.58,1
278050,LPDE,619.94,3,3,2,232.55,2
278068,LPDE,2845.45,8,8,4,1534.24,1
278068,LPDE,932.85,6,6,2,365.66,2
278242,LPDE,1765.91,6,6,4,781.5,1
278242,LPDE,696.46,4,4,2,294.5,2
278289,LPDE,1175.77,8,8,2,251.95,1
278289,LPDE,3359.28,9,9,8,719.85,2
278420,LPNL,1148.43,7,7,4,204.71,1
278420,LPNL,1148.43,7,7,4,204.71,2
278827,LPNL,1192.6,7,7,3,327.39,1
278827,LPNL,1192.6,7,7,3,327.39,2
278867,LPNL,238.91,3,3,0,195,1
278867,LPNL,238.91,3,3,0,195,2
278945,LPDE,1095.45,5,5,3,356.2,1
278945,LPDE,0,2,2,1,240,2
278948,LPNL,0,2,2,0,0,1
278948,LPNL,0,2,2,0,0,2
278980,LPNL,195,3,3,0,195,1
278980,LPNL,195,3,3,0,195,2
279132,LPNL,442.3,4,4,0,195,1
279132,LPNL,442.3,4,4,0,195,2
279154,LPNL,0,2,2,0,0,1
279154,LPNL,0,2,2,0,0,2
279165,LPDE,2798.51,8,8,5,1363.19,1
279165,LPDE,693.44,5,5,1,291,2
279185,LPDE,1095.33,6,6,4,286.34,1
279185,LPDE,326.81,2,2,0,170.39,2
279212,LPDE,0,2,2,0,0,1
279212,LPDE,,0,0,0,,2
279234,LPNL,1306.28,7,7,2,379.84,1
279234,LPNL,1306.28,7,7,2,379.84,2
279409,LPNL,2718.26,15,15,7,275.25,1
279409,LPNL,2718.26,15,15,7,275.25,2
279446,LPDE,3256.08,15,15,7,540.94,1
279446,LPDE,1972.49,12,12,3,324.56,2
279766,LPNL,525.01,5,5,1,215.53,1
279766,LPNL,525.01,5,5,1,215.53,2
279860,LPDE,593.36,4,4,2,282.66,1
279860,LPDE,430.35,3,3,0,197.86,2
279958,LPNL,935.95,6,6,2,386.03,1
279958,LPNL,935.95,6,6,2,386.03,2
279999,LPDE,1876.48,6,6,5,555.93,1
279999,LPDE,968.62,6,6,2,363.36,2
280022,LPNL,676.16,5,5,1,292.75,1
280022,LPNL,676.16,5,5,1,292.75,2
280051,LPNL,0,2,2,0,0,1
280051,LPNL,0,2,2,0,0,2
280463,LPDE,966.85,3,3,2,706.15,1
280463,LPDE,800,1,1,1,800,2
280545,LPDE,0,2,2,0,0,1
280545,LPDE,0.01,1,1,0,0.01,2
280559,LPDE,2658.31,9,9,6,778.27,1
280559,LPDE,1495.04,6,6,3,505.88,2
280655,LPDE,0,3,3,0,0,1
280655,LPDE,800,1,1,1,800,2
280701,LPNL,1160.55,7,7,2,274.5,1
280701,LPNL,1160.55,7,7,2,274.5,2
280717,LPNL,0,2,2,0,0,1
280717,LPNL,0,2,2,0,0,2
280835,LPNL,2050.54,10,10,5,325.66,1
280835,LPNL,2050.54,10,10,5,325.66,2
280965,LPNL,690.53,4,4,1,298.44,1
280965,LPNL,690.53,4,4,1,298.44,2
281241,LPDE,544.68,4,4,2,283.98,1
281241,LPDE,381.28,2,2,0,198.79,2
281475,LPNL,769.84,5,5,2,284.43,1
281475,LPNL,769.84,5,5,2,284.43,2
281653,LPDE,1676,6,6,3,1025.01,1
281653,LPDE,260.35,3,3,0,119.1,2
281655,LPDE,0,3,3,0,0,1
281655,LPDE,,0,0,0,,2
281707,LPDE,3703.05,10,10,8,1026.05,1
281707,LPDE,1517.37,9,9,4,269.49,2
281835,LPDE,3175.83,10,10,7,537.2,1
281835,LPDE,1306.55,10,10,0,188.02,2
281870,LPDE,2017.33,9,9,6,379.47,1
281870,LPDE,1109.54,7,7,3,208.71,2
281905,LPNL,1076.62,6,6,2,369.24,1
281905,LPNL,1076.62,6,6,2,369.24,2
281935,LPNL,885.14,5,5,2,271.34,1
281935,LPNL,885.14,5,5,2,271.34,2
281965,LPNL,496.89,3,3,1,298.38,1
281965,LPNL,496.89,3,3,1,298.38,2
282048,LPDE,610.52,3,3,2,349.82,1
282048,LPDE,457.9,2,2,1,262.37,2
282062,LPDE,1883.81,5,5,4,680.74,1
282062,LPDE,1130.28,4,4,2,408.44,2
282199,LPNL,1019.51,7,7,2,283.56,1
282199,LPNL,1019.51,7,7,2,283.56,2
282201,LPNL,1260.81,8,8,2,271.34,1
282201,LPNL,1260.81,8,8,2,271.34,2
282256,LPDE,1835.68,6,6,5,684.15,1
282256,LPDE,0,2,2,1,239.45,2
282489,LPNL,589.17,5,5,1,298.38,1
282489,LPNL,589.17,5,5,1,298.38,2
282531,LPNL,1478.68,9,9,3,282.7,1
282531,LPNL,1478.68,9,9,3,282.7,2
282613,LPNL,1513.08,10,10,4,294.92,1
282613,LPNL,1513.08,10,10,4,294.92,2
282688,LPDE,2666.7,10,10,7,458.03,1
282688,LPDE,1600.03,9,9,3,274.82,2
282744,LPNL,317.24,4,4,0,195,1
282744,LPNL,317.24,4,4,0,195,2
282757,LPNL,265.89,5,5,0,195,1
282757,LPNL,265.89,5,5,0,195,2
282763,LPNL,612.29,5,5,1,309.73,1
282763,LPNL,612.29,5,5,1,309.73,2
282814,LPDE,1169.85,10,10,2,247.97,1
283293,LPNL,410.3,3,3,1,212.94,1
283293,LPNL,410.3,3,3,1,212.94,2
283301,LPNL,1672.11,8,8,3,307.28,1
283301,LPNL,1672.11,8,8,3,307.28,2
283309,LPNL,708.03,5,5,1,254.79,1
283309,LPNL,708.03,5,5,1,254.79,2
283323,LPNL,2600.5,13,13,5,538.6,1
283323,LPNL,2600.5,13,13,5,538.6,2
283334,LPNL,744.92,7,7,1,240.12,1
283334,LPNL,744.92,7,7,1,240.12,2
479940,LPNL,148,2,2,0,74,1
479940,LPNL,148,2,2,0,74,2
480200,LPNL,1177.85,9,9,3,262,1
480200,LPNL,1177.85,9,9,3,262,2
480899,LPNL,148,2,2,0,74,1
480899,LPNL,148,2,2,0,74,2
481033,LPNL,1600.38,13,13,2,300.9,1
481033,LPNL,1600.38,13,13,2,300.9,2
481366,LPNL,1073.1,9,9,2,243.6,1
481366,LPNL,1073.1,9,9,2,243.6,2
481432,LPNL,4966.95,23,23,13,668.6,1
481432,LPNL,4966.95,23,23,13,668.6,2
481558,LPNL,2539.2,12,12,6,378.5,1
481558,LPNL,2539.2,12,12,6,378.5,2
481779,LPNL,447,3,3,1,225,1
481779,LPNL,447,3,3,1,225,2
482711,LPNL,526.68,3,3,1,378.68,1
482711,LPNL,526.68,3,3,1,378.68,2
482762,LPNL,539,6,6,1,225,1
482762,LPNL,539,6,6,1,225,2
483009,LPNL,734.8,5,5,3,290.1,1
483009,LPNL,734.8,5,5,3,290.1,2
483389,LPNL,375.8,4,4,0,121.8,1
483389,LPNL,375.8,4,4,0,121.8,2
483483,LPNL,500.5,3,3,1,225,1
483483,LPNL,500.5,3,3,1,225,2
483499,LPNL,584.65,6,6,0,196.65,1
483499,LPNL,584.65,6,6,0,196.65,2
483963,LPNL,389,3,3,1,225,1
483963,LPNL,389,3,3,1,225,2
483989,LPNL,149,2,2,0,75,1
483989,LPNL,149,2,2,0,75,2
484109,LPNL,149,3,3,0,75,1
484109,LPNL,149,3,3,0,75,2
484109,LPNL,298,6,6,0,75,3
484143,LPNL,666,8,8,0,190,1
484143,LPNL,666,8,8,0,190,2
484688,LPNL,1297.49,7,7,3,500.29,1
484688,LPNL,1297.49,7,7,3,500.29,2
484756,LPNL,1629.15,11,11,3,450.4,1
484756,LPNL,1629.15,11,11,3,450.4,2
484847,LPNL,854.25,5,5,2,279.95,1
484847,LPNL,854.25,5,5,2,279.95,2
485037,LPNL,249.5,3,3,0,148,1
485037,LPNL,249.5,3,3,0,148,2
485298,LPNL,985.6,6,6,3,304.5,1
485298,LPNL,985.6,6,6,3,304.5,2
485316,LPNL,1234.3,7,7,2,302.8,1
485316,LPNL,1234.3,7,7,2,302.8,2
485330,LPNL,832.7,6,6,1,256.7,1
485330,LPNL,832.7,6,6,1,256.7,2
485614,LPNL,370.6,4,4,1,280.6,1
485614,LPNL,370.6,4,4,1,280.6,2
485832,LPNL,896.84,5,5,2,257.64,1
485832,LPNL,896.84,5,5,2,257.64,2
485843,LPNL,5527.4,19,19,11,702,1
485843,LPNL,5527.4,19,19,11,702,2
485856,LPNL,1263.9,12,12,2,314,1
485856,LPNL,1263.9,12,12,2,314,2
485963,LPNL,1024.3,9,9,2,260.3,1
485963,LPNL,1024.3,9,9,2,260.3,2
485993,LPNL,172.55,1,1,0,172.55,1
485993,LPNL,172.55,1,1,0,172.55,2
486010,LPNL,2713.21,15,15,5,693.97,1
486010,LPNL,2713.21,15,15,5,693.97,2
486026,LPNL,3309.77,21,21,6,300.9,1
486026,LPNL,3309.77,21,21,6,300.9,2
486096,LPNL,1835.9,15,15,4,300.9,1
486096,LPNL,1835.9,15,15,4,300.9,2
486108,LPNL,736.4,5,5,1,297.3,1
486108,LPNL,736.4,5,5,1,297.3,2
486159,LPNL,645.35,4,4,1,225,1
486159,LPNL,645.35,4,4,1,225,2
486228,LPNL,726.2,9,9,1,256.7,1
486228,LPNL,726.2,9,9,1,256.7,2
486366,LPNL,1971.14,16,16,3,299,1
486366,LPNL,1971.14,16,16,3,299,2
486449,LPNL,1275.3,7,7,4,263.9,1
486449,LPNL,1275.3,7,7,4,263.9,2
486512,LPNL,744.1,8,8,1,290.1,1
486512,LPNL,744.1,8,8,1,290.1,2
486590,LPNL,2202.68,5,5,2,1135.01,1
486590,LPNL,2202.68,5,5,2,1135.01,2
486600,LPNL,2067,7,7,5,876.2,1
486600,LPNL,2067,7,7,5,876.2,2
486829,LPNL,791.85,5,5,2,297.15,1
486829,LPNL,791.85,5,5,2,297.15,2
486869,LPNL,675.32,6,6,2,327.75,1
486869,LPNL,675.32,6,6,2,327.75,2
487003,LPNL,736.7,4,4,2,371.3,1
487003,LPNL,736.7,4,4,2,371.3,2
487158,LPNL,1537.3,11,11,2,317.6,1
487158,LPNL,1537.3,11,11,2,317.6,2
487214,LPNL,841.79,5,5,2,410,1
487214,LPNL,841.79,5,5,2,410,2
487256,LPNL,1538.85,11,11,3,253.75,1
487256,LPNL,1538.85,11,11,3,253.75,2
487283,LPNL,1265.2,9,9,2,450.4,1
487283,LPNL,1265.2,9,9,2,450.4,2
487284,LPNL,945.6,3,3,2,456.1,1
487284,LPNL,945.6,3,3,2,456.1,2
487327,LPNL,1237.16,7,7,3,371.3,1
487327,LPNL,1237.16,7,7,3,371.3,2
487382,LPNL,1321.66,4,4,4,372.46,1
487382,LPNL,1321.66,4,4,4,372.46,2
487384,LPNL,722.5,8,8,1,223.3,1
487384,LPNL,722.5,8,8,1,223.3,2
487495,LPNL,778.9,5,5,1,284.2,1
487495,LPNL,778.9,5,5,1,284.2,2
487535,LPNL,488.3,4,4,1,260.3,1
487535,LPNL,488.3,4,4,1,260.3,2
487836,LPNL,915.6,7,7,1,317.6,1
487836,LPNL,915.6,7,7,1,317.6,2
487885,LPNL,707.3,6,6,2,260.3,1
487885,LPNL,707.3,6,6,2,260.3,2
487993,LPNL,911.85,6,6,2,243.6,1
487993,LPNL,911.85,6,6,2,243.6,2
488189,LPNL,164,3,3,0,90,1
488189,LPNL,164,3,3,0,90,2
488277,LPNL,938.35,7,7,3,280.65,1
488277,LPNL,938.35,7,7,3,280.65,2
488396,LPNL,797.6,4,4,3,297.3,1
488396,LPNL,797.6,4,4,3,297.3,2
488398,LPNL,738.07,6,6,1,269.52,1
488398,LPNL,738.07,6,6,1,269.52,2
488417,LPNL,624,5,5,0,190,1
488417,LPNL,624,5,5,0,190,2
488496,LPNL,403,5,5,0,180,1
488496,LPNL,403,5,5,0,180,2
488528,LPNL,1040.3,9,9,1,225,1
488528,LPNL,1040.3,9,9,1,225,2
488595,LPNL,2965.2,13,13,8,595.2,1
488595,LPNL,2965.2,13,13,8,595.2,2
488715,LPNL,752.1,5,5,1,260.3,1
488715,LPNL,752.1,5,5,1,260.3,2
488790,LPNL,450.5,5,5,0,138.5,1
488790,LPNL,450.5,5,5,0,138.5,2
488815,LPNL,2898.62,11,11,6,908.37,1
488815,LPNL,2898.62,11,11,6,908.37,2
488893,LPNL,312,3,3,0,148,1
488893,LPNL,312,3,3,0,148,2
488901,LPNL,222,6,6,0,74,1
488901,LPNL,222,6,6,0,74,2
488901,LPNL,444,12,12,0,74,3
488928,LPNL,2205.4,13,13,3,343.8,1
488928,LPNL,2205.4,13,13,3,343.8,2
488928,LPNL,4410.8,26,26,6,343.8,3
489005,LPNL,447,3,3,1,225,1
489005,LPNL,447,3,3,1,225,2
489070,LPNL,1836.35,8,8,6,337.9,1
489070,LPNL,1836.35,8,8,6,337.9,2
489138,LPNL,262.55,4,4,0,135.55,1
489138,LPNL,262.55,4,4,0,135.55,2
489257,LPNL,148,3,3,0,74,1
489257,LPNL,148,3,3,0,74,2
489286,LPNL,646.6,6,6,1,337.9,1
489286,LPNL,646.6,6,6,1,337.9,2
489297,LPNL,576.9,7,7,1,263.9,1
489297,LPNL,576.9,7,7,1,263.9,2
489357,LPNL,716.7,7,7,0,182.7,1
489357,LPNL,716.7,7,7,0,182.7,2
489359,LPNL,1159.86,6,6,3,283.55,1
489359,LPNL,1159.86,6,6,3,283.55,2
489359,LPNL,2319.72,12,12,6,283.55,3
489462,LPNL,121.8,1,1,0,121.8,1
489462,LPNL,121.8,1,1,0,121.8,2
489517,LPNL,590.35,4,4,2,277,1
489517,LPNL,590.35,4,4,2,277,2
489532,LPNL,463.55,3,3,1,209.55,1
489532,LPNL,463.55,3,3,1,209.55,2
489542,LPNL,74,2,2,0,74,1
489542,LPNL,74,2,2,0,74,2
489781,LPNL,3999.78,14,14,5,1185.66,1
489781,LPNL,3999.78,14,14,5,1185.66,2
489790,LPNL,420.5,5,5,0,148,1
489790,LPNL,420.5,5,5,0,148,2
489886,LPNL,1092.4,6,6,2,299,1
489886,LPNL,1092.4,6,6,2,299,2
489910,LPNL,1962.6,12,12,4,337.9,1
489910,LPNL,1962.6,12,12,4,337.9,2
489945,LPNL,1123.3,5,5,2,482.5,1
489945,LPNL,1123.3,5,5,2,482.5,2
490030,LPNL,329,4,4,0,90,1
490030,LPNL,329,4,4,0,90,2
490064,LPNL,2128.8,11,11,5,567.1,1
490064,LPNL,2128.8,11,11,5,567.1,2
490312,LPNL,1352.9,9,9,4,277,1
490312,LPNL,1352.9,9,9,4,277,2
490440,LPNL,315,3,3,1,225,1
490440,LPNL,315,3,3,1,225,2
490513,LPNL,2995.38,12,12,6,612.85,1
490513,LPNL,2995.38,12,12,6,612.85,2
490535,LPNL,962.7,6,6,4,225,1
490535,LPNL,962.7,6,6,4,225,2
490540,LPNL,2317.9,13,13,6,297.3,1
490540,LPNL,2317.9,13,13,6,297.3,2
490554,LPNL,2352.75,15,15,5,391.6,1
490554,LPNL,3902.61,15,15,6,1634.86,2
490554,LPNL,6255.36,30,30,11,1634.86,3
490560,LPNL,793,7,7,1,225,1
490560,LPNL,793,7,7,1,225,2
490572,LPNL,330.7,4,4,0,148,1
490572,LPNL,330.7,4,4,0,148,2
490594,LPNL,365.1,4,4,0,142.1,1
490594,LPNL,365.1,4,4,0,142.1,2
490690,LPNL,636.2,3,3,2,337.9,1
490690,LPNL,636.2,3,3,2,337.9,2
490877,LPNL,312,2,2,1,222,1
490877,LPNL,312,2,2,1,222,2
490919,LPNL,1062.95,6,6,3,306.9,1
490919,LPNL,1062.95,6,6,3,306.9,2
490958,LPNL,860.6,5,5,2,299,1
490958,LPNL,860.6,5,5,2,299,2
490977,LPNL,1511.37,8,8,1,796.92,1
490977,LPNL,1511.37,8,8,1,796.92,2
491224,LPNL,2059.8,8,8,5,411.9,1
491224,LPNL,2059.8,8,8,5,411.9,2
491304,LPNL,1917.62,11,11,3,519.22,1
491304,LPNL,1917.62,11,11,3,519.22,2
491354,LPNL,228,3,3,0,80,1
491354,LPNL,228,3,3,0,80,2
491385,LPNL,681.54,4,4,1,381.2,1
491385,LPNL,681.54,4,4,1,381.2,2
491419,LPNL,1016,5,5,3,277,1
491419,LPNL,1016,5,5,3,277,2
491499,LPNL,441.1,4,4,1,225,1
491499,LPNL,441.1,4,4,1,225,2
491588,LPNL,554,3,3,1,371.3,1
491588,LPNL,554,3,3,1,371.3,2
491613,LPNL,678.63,7,7,1,219.7,1
491613,LPNL,678.63,7,7,1,219.7,2
491825,LPNL,571.05,4,4,1,299,1
491825,LPNL,571.05,4,4,1,299,2
491830,LPNL,941.4,9,9,1,300.9,1
491830,LPNL,941.4,9,9,1,300.9,2
491946,LPNL,1532.7,9,9,4,337.9,1
491946,LPNL,1532.7,9,9,4,337.9,2
491958,LPNL,655.75,6,6,1,253.75,1
491958,LPNL,655.75,6,6,1,253.75,2
491980,LPNL,240,4,4,0,90,1
491980,LPNL,240,4,4,0,90,2
492023,LPNL,1192.8,5,5,3,487.2,1
492023,LPNL,1192.8,5,5,3,487.2,2
492057,LPNL,566.8,6,6,0,195.8,1
492057,LPNL,566.8,6,6,0,195.8,2
492282,LPNL,0,1,1,0,0,1
492282,LPNL,0,1,1,0,0,2
492296,LPNL,229,3,3,0,80,1
492296,LPNL,229,3,3,0,80,2
492348,LPNL,1338.2,6,6,2,678.4,1
492348,LPNL,1338.2,6,6,2,678.4,2
492579,LPNL,1857.2,9,9,6,295.4,1
492579,LPNL,1857.2,9,9,6,295.4,2
492667,LPNL,164,2,2,0,90,1
492667,LPNL,164,2,2,0,90,2
492798,LPNL,2077.6,14,14,4,337.9,1
492798,LPNL,2077.6,14,14,4,337.9,2
492816,LPNL,461.3,4,4,1,297.3,1
492816,LPNL,461.3,4,4,1,297.3,2
492828,LPNL,263.9,3,3,1,263.9,1
492828,LPNL,263.9,3,3,1,263.9,2
492912,LPNL,959,9,9,1,203,1
492912,LPNL,959,9,9,1,203,2
493288,LPNL,1052.3,6,6,2,297.3,1
493288,LPNL,1052.3,6,6,2,297.3,2
493328,LPNL,74,1,1,0,74,1
493328,LPNL,74,1,1,0,74,2
493331,LPNL,806.9,4,4,2,246.55,1
493331,LPNL,806.9,4,4,2,246.55,2
493528,LPNL,774.7,6,6,0,158.8,1
493528,LPNL,774.7,6,6,0,158.8,2
493828,LPNL,950.8,7,7,1,262.2,1
493828,LPNL,950.8,7,7,1,262.2,2
493864,LPNL,799.13,8,8,2,222,1
493864,LPNL,799.13,8,8,2,222,2
494118,LPNL,370,3,3,1,222,1
494118,LPNL,370,3,3,1,222,2
494136,LPNL,227.25,2,2,0,152.25,1
494136,LPNL,227.25,2,2,0,152.25,2
494206,LPNL,2505.29,11,11,4,593.3,1
494206,LPNL,2505.29,11,11,4,593.3,2
494229,LPNL,956.3,7,7,2,225,1
494229,LPNL,956.3,7,7,2,225,2
494339,LPNL,327.75,2,2,1,253.75,1
494339,LPNL,327.75,2,2,1,253.75,2
494509,LPNL,2427.8,16,16,6,297.3,1
494509,LPNL,2427.8,16,16,6,297.3,2
494714,LPNL,668.6,4,4,2,243.6,1
494714,LPNL,668.6,4,4,2,243.6,2
494721,LPNL,2562.85,14,14,6,354.6,1
494721,LPNL,2562.85,14,14,6,354.6,2
494724,LPNL,230,3,3,0,80,1
494724,LPNL,230,3,3,0,80,2
494812,LPNL,2578.51,15,15,6,479.8,1
494812,LPNL,2578.51,15,15,6,479.8,2
494932,LPNL,74,1,1,0,74,1
494932,LPNL,74,1,1,0,74,2
495058,LPNL,299,1,1,1,299,1
495058,LPNL,299,1,1,1,299,2
495227,LPNL,1092,8,8,3,297.3,1
495227,LPNL,1092,8,8,3,297.3,2
495460,LPNL,1648.99,11,11,3,574.95,1
495460,LPNL,1648.99,11,11,3,574.95,2
495551,LPNL,1378.8,12,12,2,384.4,1
495551,LPNL,1378.8,12,12,2,384.4,2
495961,LPNL,263.9,1,1,1,263.9,1
495961,LPNL,263.9,1,1,1,263.9,2
496006,LPNL,1336.65,4,4,4,480,1
496006,LPNL,1336.65,4,4,4,480,2
496030,LPNL,465.78,6,6,0,179.1,1
496030,LPNL,465.78,6,6,0,179.1,2
496123,LPNL,964.1,4,4,3,378.5,1
496123,LPNL,964.1,4,4,3,378.5,2
496179,LPNL,1801.96,10,10,5,417.8,1
496179,LPNL,1801.96,10,10,5,417.8,2
496270,LPNL,1272.27,7,7,3,577.17,1
496270,LPNL,1272.27,7,7,3,577.17,2
496374,LPNL,1603.75,11,11,3,371.3,1
496374,LPNL,1603.75,11,11,3,371.3,2
496376,LPNL,3026.72,12,12,6,905.3,1
496376,LPNL,3026.72,12,12,6,905.3,2
496387,LPNL,966.15,5,5,2,443,1
496387,LPNL,966.15,5,5,2,443,2
496407,LPNL,1355.9,13,13,2,225,1
496407,LPNL,1355.9,13,13,2,225,2
496424,LPNL,393.9,6,6,0,148,1
496424,LPNL,393.9,6,6,0,148,2
496573,LPNL,500.3,3,3,1,284.2,1
496573,LPNL,500.3,3,3,1,284.2,2
496587,LPNL,1064.05,8,8,2,260.3,1
496587,LPNL,1064.05,8,8,2,260.3,2
496753,LPNL,165,2,2,0,90,1
496753,LPNL,165,2,2,0,90,2
496788,LPNL,2419.45,15,15,7,297.3,1
496788,LPNL,2419.45,15,15,7,297.3,2
496906,LPNL,942.31,7,7,3,234.56,1
496906,LPNL,942.31,7,7,3,234.56,2
496933,LPNL,1420.47,11,11,3,260.3,1
496933,LPNL,1420.47,11,11,3,260.3,2
496981,LPNL,952.8,4,4,3,321.2,1
496981,LPNL,952.8,4,4,3,321.2,2
497139,LPNL,447,4,4,1,225,1
497139,LPNL,447,4,4,1,225,2
497268,LPNL,74,1,1,0,74,1
497268,LPNL,74,1,1,0,74,2
497298,LPNL,692.15,5,5,1,253.75,1
497298,LPNL,692.15,5,5,1,253.75,2
497406,LPNL,1312.05,6,6,2,628,1
497406,LPNL,1312.05,6,6,2,628,2
497520,LPNL,1535.3,8,8,4,371.3,1
497520,LPNL,1535.3,8,8,4,371.3,2
497520,LPNL,3070.6,16,16,8,371.3,3
497524,LPNL,1439.52,9,9,2,253.1,1
497524,LPNL,1439.52,9,9,2,253.1,2
497561,LPNL,1250.1,6,6,4,371.3,1
497561,LPNL,1250.1,6,6,4,371.3,2
497691,LPNL,195.8,1,1,0,195.8,1
497691,LPNL,195.8,1,1,0,195.8,2
497832,LPNL,775.1,6,6,2,253.75,1
497832,LPNL,775.1,6,6,2,253.75,2
498220,LPNL,746.09,3,3,1,582.09,1
